Company,index,TaxEffectOfUnusualItems,TaxRateForCalcs,NormalizedEBITDA,NetIncomeFromContinuingOperationNetMinorityInterest,ReconciledCostOfRevenue,EBITDA,EBIT,NetInterestIncome,InterestExpense,NormalizedIncome,NetIncomeFromContinuingAndDiscontinuedOperation,TotalExpenses,RentExpenseSupplemental,TotalOperatingIncomeAsReported,DilutedAverageShares,BasicAverageShares,DilutedEPS,BasicEPS,DilutedNIAvailtoComStockholders,NetIncomeCommonStockholders,OtherunderPreferredStockDividend,NetIncome,MinorityInterests,NetIncomeIncludingNoncontrollingInterests,NetIncomeDiscontinuousOperations,NetIncomeContinuousOperations,TaxProvision,PretaxIncome,OtherNonOperatingIncomeExpenses,NetNonOperatingInterestIncomeExpense,InterestExpenseNonOperating,OperatingIncome,OperatingExpense,SellingGeneralAndAdministration,SellingAndMarketingExpense,GeneralAndAdministrativeExpense,GrossProfit,CostOfRevenue,TotalRevenue,OperatingRevenue,,,,,,,,,,,,,,,,
Company,index,TaxEffectOfUnusualItems,TaxRateForCalcs,NormalizedEBITDA,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,NetIncomeFromContinuingOperationNetMinorityInterest,ReconciledDepreciation,ReconciledCostOfRevenue,EBITDA,EBIT,NetInterestIncome,InterestExpense,InterestIncome,NormalizedIncome,NetIncomeFromContinuingAndDiscontinuedOperation,TotalExpenses,RentExpenseSupplemental,TotalOperatingIncomeAsReported,DilutedAverageShares,BasicAverageShares,DilutedEPS,BasicEPS,DilutedNIAvailtoComStockholders,NetIncomeCommonStockholders,OtherunderPreferredStockDividend,NetIncome,MinorityInterests,NetIncomeIncludingNoncontrollingInterests,NetIncomeContinuousOperations,TaxProvision,PretaxIncome,OtherNonOperatingIncomeExpenses,SpecialIncomeCharges,OtherSpecialCharges,WriteOff,NetNonOperatingInterestIncomeExpense,InterestExpenseNonOperating,InterestIncomeNonOperating,OperatingIncome,OperatingExpense,OtherOperatingExpenses,SellingGeneralAndAdministration,GeneralAndAdministrativeExpense,GrossProfit,CostOfRevenue,TotalRevenue,OperatingRevenue,,,,,,,,,
KERJAYA PROSPEK GROUP BERHAD,44926,-1068596.589379,0.226633,"RM179,882,078.00",-4715101,-4715101,"RM114,797,654.00",26020885,"RM945,887,190.00","RM175,166,977.00","RM149,146,092.00","RM3,622,750.00","RM647,620.00",4270370,"RM118,444,158.41","RM114,797,654.00","RM972,523,263.00",172250,"RM149,146,092.00","RM1,249,984,953.00","RM1,249,984,953.00",0.0918,0.0918,114797654,114797654,0,114797654,"RM-46,192.00",114843846,114843846,33654626,148498472,#NUM!,-5087625,-301262,5388887,3622750,647620,4270370,149650732,26636073,1725198,33717134,33717134,176286805,945887190,"RM1,122,173,995.00","RM1,122,173,995.00",,,,,,,,,
KERJAYA PROSPEK GROUP BERHAD,44561,-1782756.626613,0.264744,"RM172,896,006.00",-6733896,-6733896,"RM96,962,047.00",33300372,"RM819,810,239.00","RM166,162,110.00","RM132,861,738.00","RM3,269,366.00","RM1,099,402.00",4368768,"RM101,913,186.37","RM96,962,047.00","RM841,793,558.00",174970,"RM132,861,738.00","RM1,237,377,896.00","RM1,237,377,896.00",0.0784,0.0784,96962047,96962047,0,96962047,"RM82,961.00",96879086,96879086,34883250,131762336,#NUM!,-6733896,-1160548,7894444,3269366,1099402,4368768,135221285,21983319,6154973,29135974,29135974,157204604,819810239,"RM977,014,843.00","RM977,014,843.00",,,,,,,,,
KERJAYA PROSPEK GROUP BERHAD,44196,4379525.745937,0.240675,"RM139,849,656.00",18196857,18196857,"RM90,754,868.00",37548986,"RM695,214,167.00","RM158,046,513.00","RM120,497,527.00","RM4,926,526.00","RM952,109.00",5878635,"RM76,937,536.75","RM90,754,868.00","RM728,062,187.00",54700,"RM120,497,527.00","RM1,232,037,115.00","RM1,232,037,115.00",0.0737,0.0737,90754868,90754868,0,90754868,"RM-18,975.00",90773843,90773843,28771575,119545418,437770,18196857,-15529424,-2667433,4926526,952109,5878635,96422035,32848020,15540838,26961317,26961317,129270055,695214167,"RM824,484,222.00","RM824,484,222.00",,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Company,index,TaxEffectOfUnusualItems,TaxRateForCalcs,NormalizedEBITDA,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,NetIncomeFromContinuingOperationNetMinorityInterest,ReconciledDepreciation,ReconciledCostOfRevenue,EBITDA,EBIT,NetInterestIncome,InterestExpense,InterestIncome,NormalizedIncome,NetIncomeFromContinuingAndDiscontinuedOperation,TotalExpenses,TotalOperatingIncomeAsReported,DilutedAverageShares,BasicAverageShares,DilutedEPS,BasicEPS,DilutedNIAvailtoComStockholders,NetIncomeCommonStockholders,OtherunderPreferredStockDividend,NetIncome,MinorityInterests,NetIncomeIncludingNoncontrollingInterests,NetIncomeContinuousOperations,TaxProvision,PretaxIncome,SpecialIncomeCharges,WriteOff,NetNonOperatingInterestIncomeExpense,InterestExpenseNonOperating,InterestIncomeNonOperating,OperatingIncome,OperatingExpense,OtherOperatingExpenses,SellingGeneralAndAdministration,SellingAndMarketingExpense,GeneralAndAdministrativeExpense,GrossProfit,CostOfRevenue,TotalRevenue,OperatingRevenue,,,,,,,,,,,
KERJAYA PROSPEK PROPERTY BERHAD,45016,0,0.246416,"RM127,064,000.00",0,0,"RM91,512,000.00",4207000,"RM232,208,000.00","RM127,064,000.00","RM122,857,000.00","RM3,408,000.00","RM1,416,000.00",4824000,"RM91,512,000.00","RM91,512,000.00","RM252,591,000.00","RM118,033,000.00","RM919,849,000.00","RM396,238,000.00",0.0995,0.231,91512000,91512000,0,91512000,"RM-4,000.00",91516000,91516000,29925000,121441000,0,0,3408000,1416000,4824000,118033000,20383000,4357000,18203000,1253000,16950000,138416000,232208000,"RM370,624,000.00","RM370,624,000.00",,,,,,,,,,,
KERJAYA PROSPEK PROPERTY BERHAD,44651,-19434.660451,0.237008,"RM101,870,000.00",-82000,-82000,"RM73,285,000.00",4187000,"RM155,679,000.00","RM101,788,000.00","RM97,601,000.00","RM188,000.00","RM1,503,000.00",1691000,"RM73,347,565.34","RM73,285,000.00","RM174,895,000.00","RM95,910,000.00","RM919,809,000.00","RM396,198,000.00",0.0797,0.185,73285000,73285000,0,73285000,"RM-37,000.00",73322000,73322000,22776000,96098000,-82000,82000,188000,1503000,1691000,95992000,19216000,5030000,16290000,1358000,14932000,115208000,155679000,"RM270,887,000.00","RM270,887,000.00",,,,,,,,,,,
KERJAYA PROSPEK PROPERTY BERHAD,44286,1088.178295,0.272045,"RM99,396,000.00",4000,4000,"RM63,091,000.00",4085000,"RM187,236,000.00","RM99,400,000.00","RM95,315,000.00","RM-7,287,000.00","RM8,627,000.00",1340000,"RM63,088,088.18","RM63,091,000.00","RM208,014,000.00","RM93,975,000.00","RM786,493,000.00","RM212,882,000.00",0.0802,0.2964,63091000,63091000,0,63091000,"RM-14,000.00",63105000,63105000,23583000,86688000,4000,-4000,-7287000,8627000,1340000,93971000,20778000,4242000,18112000,1154000,16958000,114749000,187236000,"RM301,985,000.00","RM301,985,000.00",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Company,index,TaxEffectOfUnusualItems,TaxRateForCalcs,NormalizedEBITDA,NetIncomeFromContinuingOperationNetMinorityInterest,ReconciledDepreciation,ReconciledCostOfRevenue,EBITDA,EBIT,NetInterestIncome,InterestExpense,InterestIncome,NormalizedIncome,NetIncomeFromContinuingAndDiscontinuedOperation,TotalExpenses,RentExpenseSupplemental,DilutedAverageShares,BasicAverageShares,DilutedEPS,BasicEPS,DilutedNIAvailtoComStockholders,NetIncomeCommonStockholders,OtherunderPreferredStockDividend,NetIncome,NetIncomeIncludingNoncontrollingInterests,NetIncomeContinuousOperations,TaxProvision,PretaxIncome,OtherNonOperatingIncomeExpenses,NetNonOperatingInterestIncomeExpense,InterestExpenseNonOperating,InterestIncomeNonOperating,OperatingIncome,OperatingExpense,DepreciationAndAmortizationInIncomeStatement,DepreciationIncomeStatement,GrossProfit,CostOfRevenue,TotalRevenue,OperatingRevenue,,,,,,,,,,,,,,,,,
KESM INDUSTRIES BERHAD,45138,0,0.24,"RM39,501,000.00","RM-3,130,000.00",39649000,"RM18,272,000.00","RM39,501,000.00","RM-148,000.00","RM2,086,000.00","RM2,070,000.00",4156000,"RM-3,130,000.00","RM-3,130,000.00","RM154,307,000.00",#NUM!,"RM43,015,000.00","RM43,015,000.00",-0.073,-0.073,-3130000,-3130000,0,-3130000,-3130000,-3130000,912000,-2218000,-78611000,2086000,2070000,4156000,73976000,136035000,39649000,39649000,210011000,18272000,"RM228,283,000.00","RM228,283,000.00",,,,,,,,,,,,,,,,,
KESM INDUSTRIES BERHAD,44773,0,0.24,"RM56,327,000.00","RM1,666,000.00",51457000,"RM24,710,000.00","RM56,327,000.00","RM4,870,000.00","RM3,100,000.00","RM638,000.00",3738000,"RM1,666,000.00","RM1,666,000.00","RM172,288,000.00",839000,"RM43,015,000.00","RM43,015,000.00",0.039,0.039,1666000,1666000,0,1666000,1666000,1666000,2566000,4232000,-73686000,3100000,638000,3738000,74448000,147578000,51457000,51457000,222026000,24710000,"RM246,736,000.00","RM246,736,000.00",,,,,,,,,,,,,,,,,
KESM INDUSTRIES BERHAD,44408,0,0.334694,"RM69,654,000.00","RM7,335,000.00",57748000,"RM37,124,000.00","RM69,654,000.00","RM11,906,000.00","RM3,128,000.00","RM881,000.00",4009000,"RM7,335,000.00","RM7,335,000.00","RM188,611,000.00",310000,"RM43,015,000.00","RM43,015,000.00",0.170522,0.171,7335000,7335000,0,7335000,7335000,7335000,3690000,11025000,-51933000,3128000,881000,4009000,59646000,151487000,57748000,57748000,211133000,37124000,"RM248,257,000.00","RM248,257,000.00",,,,,,,,,,,,,,,,,
KESM INDUSTRIES BERHAD,44043,0,0.24,"RM70,777,000.00","RM96,000.00",62727000,"RM23,784,000.00","RM70,777,000.00","RM8,050,000.00","RM3,787,000.00","RM2,371,000.00",6158000,"RM96,000.00","RM96,000.00","RM179,273,000.00",544000,"RM43,015,000.00","RM43,015,000.00",0.002,0.002,96000,96000,0,96000,96000,96000,5583000,5679000,-59980000,3787000,2371000,6158000,61703000,155489000,62727000,62727000,217192000,23784000,"RM240,976,000.00","RM240,976,000.00",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Company,index,TaxEffectOfUnusualItems,TaxRateForCalcs,NormalizedEBITDA,NetIncomeFromContinuingOperationNetMinorityInterest,ReconciledDepreciation,ReconciledCostOfRevenue,EBITDA,EBIT,NetInterestIncome,InterestExpense,InterestIncome,NormalizedIncome,NetIncomeFromContinuingAndDiscontinuedOperation,TotalExpenses,RentExpenseSupplemental,TotalOperatingIncomeAsReported,DilutedAverageShares,BasicAverageShares,DilutedEPS,BasicEPS,DilutedNIAvailtoComStockholders,NetIncomeCommonStockholders,OtherunderPreferredStockDividend,NetIncome,MinorityInterests,NetIncomeIncludingNoncontrollingInterests,NetIncomeContinuousOperations,TaxProvision,PretaxIncome,NetNonOperatingInterestIncomeExpense,InterestExpenseNonOperating,InterestIncomeNonOperating,OperatingIncome,OperatingExpense,OtherOperatingExpenses,SellingGeneralAndAdministration,GeneralAndAdministrativeExpense,GrossProfit,CostOfRevenue,TotalRevenue,OperatingRevenue,,,,,,,,,,,,,,,
KEY ALLIANCE GROUP BERHAD,45016,0,0.24,"RM-13,674,262.00","RM-20,582,778.00",6751200,"RM45,964,179.00","RM-13,674,262.00","RM-20,425,462.00","RM-372,141.00","RM617,069.00",244928,"RM-20,582,778.00","RM-20,582,778.00","RM69,644,789.00",73189,"RM-19,422,628.00","RM3,659,697,467.00","RM3,659,697,467.00",-0.0056,-0.0056,-20582778,-20582778,0,-20582778,"RM629,005.00",-21211783,-21211783,169252,-21042531,-372141,617069,244928,-19422628,23680610,13645886,11026156,11026156,4257982,45964179,"RM50,222,161.00","RM50,222,161.00",,,,,,,,,,,,,,,
KEY ALLIANCE GROUP BERHAD,44651,0,0.24,"RM-41,274,673.00","RM-48,112,221.00",5739698,"RM39,863,630.00","RM-41,274,673.00","RM-47,014,371.00","RM-1,078,767.00","RM1,228,741.00",149974,"RM-48,112,221.00","RM-48,112,221.00","RM95,883,102.00",139671,"RM-48,374,806.00","RM2,617,499,854.00","RM2,617,499,854.00",-0.0184,-0.0184,-48112221,-48112221,0,-48112221,"RM821,116.00",-48933337,-48933337,690225,-48243112,-1078767,1228741,149974,-48374806,56019472,44615658,12545976,12545976,7644666,39863630,"RM47,508,296.00","RM47,508,296.00",,,,,,,,,,,,,,,
KEY ALLIANCE GROUP BERHAD,44286,0,0.004174,"RM18,315,656.00","RM12,580,263.00",6313691,"RM56,559,826.00","RM18,315,656.00","RM12,001,965.00","RM-1,155,223.00","RM1,241,535.00",86312,"RM12,580,263.00","RM12,580,263.00","RM53,238,532.00",96929,"RM11,915,653.00","RM2,622,258,723.00","RM1,640,154,875.00",0.0052,0.0077,12580263,12580263,0,12580263,"RM1,864,751.00",10715512,10715512,44918,10760430,-1155223,1241535,86312,11915653,-3321294,3120420,16010694,16010694,8594359,56559826,"RM65,154,185.00","RM65,154,185.00",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Company,index,TaxEffectOfUnusualItems,TaxRateForCalcs,NormalizedEBITDA,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,NetIncomeFromContinuingOperationNetMinorityInterest,ReconciledDepreciation,ReconciledCostOfRevenue,EBITDA,EBIT,NetInterestIncome,InterestExpense,InterestIncome,NormalizedIncome,NetIncomeFromContinuingAndDiscontinuedOperation,TotalExpenses,RentExpenseSupplemental,DilutedAverageShares,BasicAverageShares,DilutedEPS,BasicEPS,DilutedNIAvailtoComStockholders,NetIncomeCommonStockholders,OtherunderPreferredStockDividend,NetIncome,NetIncomeIncludingNoncontrollingInterests,NetIncomeContinuousOperations,TaxProvision,PretaxIncome,OtherNonOperatingIncomeExpenses,SpecialIncomeCharges,OtherSpecialCharges,WriteOff,NetNonOperatingInterestIncomeExpense,InterestExpenseNonOperating,InterestIncomeNonOperating,OperatingIncome,OperatingExpense,OtherOperatingExpenses,SellingGeneralAndAdministration,GeneralAndAdministrativeExpense,GrossProfit,CostOfRevenue,TotalRevenue,OperatingRevenue,,,,,,,,,,,
KEY ASIC BERHAD,45077,158755.92,0.24,"RM-3,887,582.00",661483,661483,"RM-5,368,395.00",2093855,"RM13,487,917.00","RM-3,226,099.00","RM-5,319,954.00","RM301,055.00","RM38,750.00",339805,"RM-5,871,122.08","RM-5,368,395.00","RM27,325,276.00",5280,"RM1,441,076,045.00","RM1,371,761,661.00",-0.0039,-0.0039,-5368395,-5368395,0,-5368395,-5368395,-5368395,9691,-5358704,#NUM!,661483,#NUM!,-661483,301055,38750,339805,-6508795,13837359,8165333,5714474,5714474,7328564,13487917,"RM20,816,481.00","RM20,816,481.00",,,,,,,,,,,
KEY ASIC BERHAD,44712,-15.773823,0.002971,"RM-6,491,988.00",-5310,-5310,"RM-8,636,190.00",2152904,"RM10,716,032.00","RM-6,497,298.00","RM-8,650,202.00","RM235,063.00","RM11,719.00",246782,"RM-8,630,895.77","RM-8,636,190.00","RM22,930,195.00",6180,"RM1,319,196,182.00","RM1,319,196,182.00",-0.0065,-0.0065,-8636190,-8636190,0,-8636190,-8636190,-8636190,-25731,-8661921,#NUM!,-5310,#NUM!,5310,235063,11719,246782,-9343097,12214163,6480753,5733410,5733410,2871066,10716032,"RM13,587,098.00","RM13,587,098.00",,,,,,,,,,,
KEY ASIC BERHAD,44347,468708.72,0.24,"RM-7,808,748.00",1952953,1952953,"RM-7,955,071.00",2052119,"RM10,632,579.00","RM-5,855,795.00","RM-7,907,914.00","RM46,637.00","RM24,953.00",71590,"RM-9,439,315.28","RM-7,955,071.00","RM23,968,040.00",7223,"RM1,221,373,238.00","RM1,163,098,581.00",-0.0068,-0.0068,-7955071,-7955071,0,-7955071,-7955071,-7955071,22204,-7932867,16,1952953,-24147,-1928806,46637,24953,71590,-10086670,13335461,7209539,6128922,6128922,3248791,10632579,"RM13,881,370.00","RM13,881,370.00",,,,,,,,,,,
KEY ASIC BERHAD,43982,-427595.872735,0.04256,"RM-6,725,613.00",-10046839,-10046839,"RM-17,911,694.00",1900164,"RM8,616,920.00","RM-16,772,452.00","RM-18,672,616.00","RM-13,514.00","RM35,291.00",21777,"RM-8,292,450.87","RM-17,911,694.00","RM19,983,878.00",57944,"RM995,716,983.00","RM959,539,833.00",-0.0187,-0.0187,-17911694,-17911694,0,-17911694,-17911694,-17911694,-796213,-18707907,12129,-10046839,#NUM!,10046839,-13514,35291,21777,-8659683,11366958,7224560,4144798,4144798,2707275,8616920,"RM11,324,195.00","RM11,324,195.00",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Company,index,TaxEffectOfUnusualItems,TaxRateForCalcs,NormalizedEBITDA,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,NetIncomeFromContinuingOperationNetMinorityInterest,ReconciledDepreciation,ReconciledCostOfRevenue,EBITDA,EBIT,NetInterestIncome,InterestExpense,InterestIncome,NormalizedIncome,NetIncomeFromContinuingAndDiscontinuedOperation,TotalExpenses,RentExpenseSupplemental,TotalOperatingIncomeAsReported,DilutedAverageShares,BasicAverageShares,DilutedEPS,BasicEPS,DilutedNIAvailtoComStockholders,NetIncomeCommonStockholders,OtherunderPreferredStockDividend,NetIncome,NetIncomeIncludingNoncontrollingInterests,NetIncomeContinuousOperations,TaxProvision,PretaxIncome,SpecialIncomeCharges,OtherSpecialCharges,WriteOff,ImpairmentOfCapitalAssets,NetNonOperatingInterestIncomeExpense,InterestExpenseNonOperating,InterestIncomeNonOperating,OperatingIncome,OperatingExpense,OtherOperatingExpenses,SellingGeneralAndAdministration,SellingAndMarketingExpense,GeneralAndAdministrativeExpense,GrossProfit,CostOfRevenue,TotalRevenue,OperatingRevenue,,,,,,,,,
KHEE SAN BERHAD,45107,31920,0.24,"RM5,806,889.00",133000,133000,"RM1,725,976.00",3227523,"RM43,806,639.00","RM5,939,889.00","RM2,712,366.00","RM-1,827,581.00","RM1,837,137.00",9556,"RM1,624,896.00","RM1,725,976.00","RM53,261,446.00",85960,"RM2,712,366.00","RM137,280,000.00","RM137,280,000.00",0.0126,0.0126,1725976,1725976,0,1725976,1725976,1725976,-850747,875229,133000,-133000,0,#NUM!,-1827581,1837137,9556,2341083,9454807,-1869929,11488928,105632,11383296,11795890,43806639,"RM55,602,529.00","RM55,602,529.00",,,,,,,,,
KHEE SAN BERHAD,44742,43202.883122,0.077487,"RM-4,591,986.00",557553,557553,"RM-13,735,839.00",3950675,"RM29,109,909.00","RM-4,034,433.00","RM-7,985,108.00","RM-6,904,474.00","RM6,904,474.00",0,"RM-14,250,189.12","RM-13,735,839.00","RM41,644,072.00",85030,"RM-7,985,108.00","RM126,811,616.00","RM126,811,616.00",-0.1083,-0.1083,-13735839,-13735839,0,-13735839,-13735839,-13735839,-1153743,-14889582,557553,-557540,-13,0,-6904474,6904474,0,-8689756,12534163,8001,12975596,211624,12763972,3844407,29109909,"RM32,954,316.00","RM32,954,316.00",,,,,,,,,
KHEE SAN BERHAD,44377,-4146159.832567,0.093391,"RM-6,459,297.00",-44395799,-44395799,"RM-58,325,818.00",8940349,"RM49,462,056.00","RM-50,855,096.00","RM-59,795,445.00","RM-4,526,891.00","RM4,538,580.00",11689,"RM-18,076,178.83","RM-58,325,818.00","RM74,962,467.00",#NUM!,"RM-59,807,134.00","RM114,400,000.00","RM114,400,000.00",-0.5098,-0.5098,-58325818,-58325818,0,-58325818,-58325818,-58325818,-6008207,-64334025,-44395799,#NUM!,1607065,42788734,-4526891,4538580,11689,-15411335,25500411,487085,29874844,115288,29759556,10089076,49462056,"RM59,551,132.00","RM59,551,132.00",,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Company,index,TaxEffectOfUnusualItems,TaxRateForCalcs,NormalizedEBITDA,NetIncomeFromContinuingOperationNetMinorityInterest,ReconciledDepreciation,ReconciledCostOfRevenue,EBITDA,EBIT,NetInterestIncome,InterestExpense,InterestIncome,NormalizedIncome,NetIncomeFromContinuingAndDiscontinuedOperation,TotalExpenses,RentExpenseSupplemental,TotalOperatingIncomeAsReported,DilutedAverageShares,BasicAverageShares,DilutedEPS,BasicEPS,DilutedNIAvailtoComStockholders,NetIncomeCommonStockholders,OtherunderPreferredStockDividend,NetIncome,MinorityInterests,NetIncomeIncludingNoncontrollingInterests,NetIncomeContinuousOperations,TaxProvision,PretaxIncome,NetNonOperatingInterestIncomeExpense,InterestExpenseNonOperating,InterestIncomeNonOperating,OperatingIncome,OperatingExpense,OtherOperatingExpenses,SellingGeneralAndAdministration,SellingAndMarketingExpense,GeneralAndAdministrativeExpense,GrossProfit,CostOfRevenue,TotalRevenue,OperatingRevenue,,,,,,,,,,,,,,
KHIND HOLDINGS BERHAD,44926,0,0.192756,"RM33,289,000.00","RM17,538,000.00",8178000,"RM409,687,000.00","RM33,289,000.00","RM25,111,000.00","RM-3,552,000.00","RM3,742,000.00",190000,"RM17,538,000.00","RM17,538,000.00","RM534,656,000.00",2278000,"RM24,921,000.00","RM40,759,000.00","RM40,759,000.00",0.4303,0.4303,17538000,17538000,0,17538000,"RM288,000.00",17250000,17250000,4119000,21369000,-3552000,3742000,190000,24921000,124969000,4619000,130883000,82199000,48684000,149890000,409687000,"RM559,577,000.00","RM559,577,000.00",,,,,,,,,,,,,,
KHIND HOLDINGS BERHAD,44561,0,0.229588,"RM43,650,000.00","RM25,276,000.00",7802000,"RM393,264,000.00","RM43,650,000.00","RM35,848,000.00","RM-3,177,000.00","RM3,429,000.00",252000,"RM25,276,000.00","RM25,276,000.00","RM519,304,000.00",759000,"RM35,596,000.00","RM40,059,000.00","RM40,059,000.00",0.631,0.631,25276000,25276000,0,25276000,"RM300,000.00",24976000,24976000,7443000,32419000,-3177000,3429000,252000,35596000,126040000,3403000,127881000,79215000,48666000,161636000,393264000,"RM554,900,000.00","RM554,900,000.00",,,,,,,,,,,,,,
KHIND HOLDINGS BERHAD,44196,0,0.234441,"RM47,669,000.00","RM28,509,000.00",7070000,"RM324,244,000.00","RM47,669,000.00","RM40,599,000.00","RM-2,976,000.00","RM3,434,000.00",458000,"RM28,509,000.00","RM28,509,000.00","RM438,639,000.00",1145000,"RM40,360,000.00","RM40,059,000.00","RM40,059,000.00",0.7117,0.7117,28509000,28509000,0,28509000,"RM57,000.00",28452000,28452000,8713000,37165000,-2976000,3434000,458000,40360000,114395000,4018000,131884000,88580000,43304000,154755000,324244000,"RM478,999,000.00","RM478,999,000.00",,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Company,index,TaxEffectOfUnusualItems,TaxRateForCalcs,NormalizedEBITDA,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,NetIncomeFromContinuingOperationNetMinorityInterest,ReconciledDepreciation,ReconciledCostOfRevenue,EBITDA,EBIT,NetInterestIncome,InterestExpense,InterestIncome,NormalizedIncome,NetIncomeFromContinuingAndDiscontinuedOperation,TotalExpenses,RentExpenseSupplemental,DilutedAverageShares,BasicAverageShares,DilutedEPS,BasicEPS,DilutedNIAvailtoComStockholders,NetIncomeCommonStockholders,OtherunderPreferredStockDividend,NetIncome,NetIncomeIncludingNoncontrollingInterests,NetIncomeContinuousOperations,TaxProvision,PretaxIncome,OtherNonOperatingIncomeExpenses,SpecialIncomeCharges,OtherSpecialCharges,NetNonOperatingInterestIncomeExpense,InterestExpenseNonOperating,InterestIncomeNonOperating,OperatingIncome,OperatingExpense,OtherOperatingExpenses,SellingGeneralAndAdministration,SellingAndMarketingExpense,GeneralAndAdministrativeExpense,GrossProfit,CostOfRevenue,TotalRevenue,OperatingRevenue,,,,,,,,,,,
KIA LIM BERHAD,44926,0,0,"RM2,090,015.00",104808,104808,"RM-733,633.00",2461812,"RM21,527,324.00","RM2,194,823.00","RM-266,989.00","RM-457,240.00","RM466,644.00",9404,"RM-838,441.00","RM-733,633.00","RM30,101,398.00",113400,"RM61,937,451.00","RM61,937,451.00",-0.012,-0.012,-733633,-733633,0,-733633,-733633,-733633,0,-733633,487360,104808,-104808,-457240,466644,9404,-865241,8574074,1622109,6995165,2948756,4046409,7708833,21527324,"RM29,236,157.00","RM29,236,157.00",,,,,,,,,,,
KIA LIM BERHAD,44561,0,0,"RM-2,009,640.00",183474,183474,"RM-4,830,614.00",2531283,"RM20,674,610.00","RM-1,826,166.00","RM-4,357,449.00","RM-470,950.00","RM473,165.00",2215,"RM-5,014,088.00","RM-4,830,614.00","RM27,407,507.00",132050,"RM61,937,451.00","RM61,937,451.00",-0.078,-0.078,-4830614,-4830614,0,-4830614,-4830614,-4830614,0,-4830614,534512,183474,-183474,-470950,473165,2215,-5078258,6732897,894556,6056741,2793841,3262900,1654639,20674610,"RM22,329,249.00","RM22,329,249.00",,,,,,,,,,,
